data_id,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,location,latitude,longitude,geo_precision,source,source_scale,notes,timestamp,iso3
,#event+code,,#date+occurred,#date+year,,#event+type,,#group+name+first,#group+name+first+assoc,,#group+name+second,#group+name+second+assoc,,,#region+name,#country+name,#adm1+name,#adm2+name,#loc+name,#geo+lat,#geo+lon,,#meta+source,,#description,,#country+code
6210085,ARM2243,2243,2019-06-11,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Tigranashen,39.7858,44.9464,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Tigranashen, Ararat.",1572006492,ARM
6210086,ARM2244,2244,2019-06-11,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 11 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",1572006492,ARM
6210082,ARM2240,2240,2019-06-10,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Chiva,39.7657,45.1396,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor, in 2 reported incidents during that day.",1572006492,ARM
6210442,ARM2235,2235,2019-06-10,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Chinari,40.8552,45.5761,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Chinari, Tavush.",1572006492,ARM
6210443,ARM2236,2236,2019-06-10,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Paravakar,40.9833,45.3656,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paravakar, Tavush.",1572006492,ARM
6210444,ARM2237,2237,2019-06-10,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Jil,40.4529,45.4497,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Jil, Karmir.",1572006492,ARM
6210445,ARM2238,2238,2019-06-10,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Vahan,40.5757,45.3992,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Vahan, Karmir.",1572006492,ARM
6210446,ARM2239,2239,2019-06-10,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 10 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor, in 2 reported incidents during that day.",1572006492,ARM
6195691,ARM505,505,2019-06-10,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Kotayk,Hrazdan,Alapars,40.4219,44.6332,1,A1+,National,"On 10 June, residents of Alapars village closed the road and protested against the lack of irrigation water [size=no report]",1572006472,ARM
6210076,ARM2234,2234,2019-06-09,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 9 June, military forces of Azerbaijan fired with sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat, in 5 reported incidents during that day.",1572006492,ARM
7208035,ARM2232,2232,2019-06-08,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 8 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 5 reported incidents during that day.",1600118395,ARM
7208036,ARM2233,2233,2019-06-08,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 8 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",1600118395,ARM
7208039,ARM2229,2229,2019-06-07,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Vardenis,Kutakan,40.2676,45.8372,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 June, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Kutakan, Vardenis.",1600118395,ARM
6195181,ARM503,503,2019-06-07,2019,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,ArmDaily; Armtimes,National,"On 7 June, former workers of the Yerevan Zoo held a protest against the head of the zoo. [size=no report]",1572006472,ARM
7207676,ARM2230,2230,2019-06-07,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 June, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Yeraskh, Ararat.",1600118394,ARM
7207677,ARM2231,2231,2019-06-07,2019,1,Explosions/Remote violence,Shelling/artillery/missile attack,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Tigranashen,39.7858,44.9464,2,Ministry of Foreign Affairs of Armenia,Other,"On 7 June, military forces of Azerbaijan fired with primarily heavy weapons, including small arms/sniper rifles/heavy machine guns, on the positions of the military forces of Armenia located near Tigranashen, Ararat.",1600118394,ARM
6210066,ARM2224,2224,2019-06-06,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Kolagir,40.7942,45.4210,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Kolagir, Tavush.",1572006492,ARM
6210067,ARM2225,2225,2019-06-06,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",1572006492,ARM
6210068,ARM2226,2226,2019-06-06,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Artashat,Dvin,40.0191,44.5843,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Dvin, Ararat.",1572006492,ARM
6210069,ARM2227,2227,2019-06-06,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",1572006492,ARM
6210070,ARM2228,2228,2019-06-06,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 6 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",1572006492,ARM
6195663,ARM501,501,2019-06-06,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,A1+,National,"On 6 June, mothers of the soldiers who had died on duty held a protest in Yerevan against the situation in the army and asked for the meeting with the Prime Minister [size=no report]",1572006472,ARM
6195180,ARM502,502,2019-06-06,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Aragatsotn,Aparan,Aragats,40.4879,44.3583,1,Azatutyun; Caucasian Knot,National-International,"On 6 June, about 300 residents of Aragats blocked the Yerevan-Vanadzor highway, demanding to stop the operation of two small HPPs built on the Gegarot River. [size=about 300]",1572006472,ARM
7156222,ARM4252,4252,2019-06-06,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,1in,National,"On 6 June 2019, a group of people organized a protest in Yerevan (Yerevan, Armenia) demanding the resignation of the head of Constitutional Court claiming that he is not impartial and gives political decisions. [size=no report]",1594652674,ARM
6210065,ARM2223,2223,2019-06-05,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Paruyr Sevak,39.7694,44.9141,2,Ministry of Foreign Affairs of Armenia,Other,"On 5 June, military forces of Azerbaijan fired with sniper rifles on the positions of the military forces of Armenia located near Paruyr Sevak, Ararat.",1572006492,ARM
6195806,ARM500,500,2019-06-05,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,ArmDaily,National,"On 5 June, a protest was held in Yerevan against the head of Constitutional Court [size=no report]",1572006472,ARM
7207682,ARM2220,2220,2019-06-04,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Chiva,39.7657,45.1396,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Chiva, Yeghegnadzor.",1600118394,ARM
7207683,ARM2221,2221,2019-06-04,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Gegharkunik,Karmir,Vahan,40.5757,45.3992,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Vahan, Karmir.",1600118394,ARM
7207684,ARM2222,2222,2019-06-04,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Aygedzor,40.8308,45.5439,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Aygedzor, Tavush, in 2 reported incidents during that day.",1600118394,ARM
6195808,ARM499,499,2019-06-04,2019,1,Protests,Peaceful protest,Protesters (Armenia),,6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,ArmDaily,National,"On 4 June, a protest was held in Yerevan against the judges and the head of Public Council [size=no report]",1572006472,ARM
7208045,ARM2219,2219,2019-06-04,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Vayots Dzor,Yeghegnadzor,Areni,39.7259,45.1850,2,Ministry of Foreign Affairs of Armenia,Other,"On 4 June, military forces of Azerbaijan fired with small arms/sniper rifles/heavy machine guns on the positions of the military forces of Armenia located near Areni, Yeghegnadzor.",1600118395,ARM
6210057,ARM2215,2215,2019-06-03,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Tavush,Kolagir,40.7942,45.4210,2,Ministry of Foreign Affairs of Armenia,Other,"On 3 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Kolagir, Tavush.",1572006492,ARM
6210058,ARM2216,2216,2019-06-03,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Tavush,Noyemberyan,Berdavan,41.2057,44.9982,2,Ministry of Foreign Affairs of Armenia,Other,"On 3 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Berdavan, Noyemberyan.",1572006492,ARM
6210059,ARM2217,2217,2019-06-03,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Yeraskh,39.7398,44.8282,2,Ministry of Foreign Affairs of Armenia,Other,"On 3 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Yeraskh, Ararat, in 2 reported incidents during that day.",1572006492,ARM
6210060,ARM2218,2218,2019-06-03,2019,1,Battles,Armed clash,Military Forces of Azerbaijan (2003-),,8,Military Forces of Armenia (2018-),,1,18,Caucasus and Central Asia,Armenia,Ararat,Ararat,Tigranashen,39.7858,44.9464,2,Ministry of Foreign Affairs of Armenia,Other,"On 3 June, military forces of Azerbaijan fired with small arms/sniper rifles on the positions of the military forces of Armenia located near Tigranashen, Ararat.",1572006492,ARM
7279761,ARM497,497,2019-06-03,2019,1,Riots,Violent demonstration,Rioters (Armenia),Veto,5,Police Forces of Armenia (2018-),,1,15,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,168 Hours; Caucasian Knot; Sputnik Armenia,National-International,"On 3 June, about 40 members of 'Veto' movement gathered outside the Yerevan office of Open Society Foundation and demanded to close its office in Armenia. According to the source, there were scuffles between the rioters and the police forces, that were guarding the building. [size=about 40]",1604356504,ARM
6195688,ARM498,498,2019-06-03,2019,1,Protests,Peaceful protest,Protesters (Armenia),Labour Group (Armenia),6,,,0,60,Caucasus and Central Asia,Armenia,Yerevan,Yerevan,Yerevan,40.1811,44.5136,1,A1+,National,"On 3 June, workers of importing and transporting companies staged a protest in Yerevan against the rise of the customs charges for cement import. [size=no report]",1572006472,ARM
